company,location,rocket,mission_status,launch_date,failure,launch_year,launch_decade,rocket_failure_rate,rocket_launch_count,org_failure_rate,past_failure_rate,company_enc,location_enc,rocket_enc
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",40.0 ,Success,2006-12-16 12:00:00+00:00,0,2006.0,2000.0,0.09090909090909091,55,0.10843373493975904,0.12,36,44,31
MHI,"LA-Y1, Tanegashima Space Center, Japan",Unknown,Success,2006-12-18 06:32:00+00:00,0,2006.0,2000.0,0.10864197530864197,3240,0.047619047619047616,0.08888888888888889,32,17,55
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2006-12-19 14:00:00+00:00,0,2006.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06428571428571428,51,88,55
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",25.0 ,Success,2007-01-10 03:54:00+00:00,0,2007.0,2000.0,0.16666666666666666,12,0.17333333333333334,0.4090909090909091,23,9,20
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Failure,2007-01-30 23:21:00+00:00,1,2007.0,2000.0,0.10864197530864197,3240,0.09375,0.1,44,42,55
CASC,"LC-2, Xichang Satellite Launch Center, China",69.7 ,Success,2007-02-02 16:28:00+00:00,0,2007.0,2000.0,0.058823529411764705,17,0.07630522088353414,0.11428571428571428,7,29,49
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,2007-02-17 23:01:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.0,47,58,55
MHI,"LA-Y1, Tanegashima Space Center, Japan",Unknown,Success,2007-02-24 04:41:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.047619047619047616,0.08695652173913043,32,17,55
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",109.0 ,Success,2007-03-09 03:10:00+00:00,0,2007.0,2000.0,0.02702702702702703,37,0.007142857142857143,0.0,47,70,1
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2007-03-11 22:03:00+00:00,0,2007.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.04294478527607362,3,5,18
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",7.0 ,Failure,2007-03-21 01:10:00+00:00,1,2007.0,2000.0,0.6,5,0.06,1.0,45,51,50
CASC,"LC-7, Taiyuan Satellite Launch Center, China",30.8 ,Success,2007-04-11 03:27:00+00:00,0,2007.0,2000.0,0.0,38,0.07630522088353414,0.11320754716981132,7,40,25
CASC,"LC-2, Xichang Satellite Launch Center, China",69.7 ,Success,2007-04-13 20:11:00+00:00,0,2007.0,2000.0,0.058823529411764705,17,0.07630522088353414,0.11214953271028037,7,29,49
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",29.0 ,Success,2007-04-17 06:46:00+00:00,0,2007.0,2000.0,0.05,20,0.05,0.16666666666666666,28,85,22
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",21.0 ,Success,2007-04-23 10:00:00+00:00,0,2007.0,2000.0,0.0,16,0.17333333333333334,0.391304347826087,23,82,19
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",40.0 ,Success,2007-04-24 06:48:00+00:00,0,2007.0,2000.0,0.09090909090909091,55,0.10843373493975904,0.11764705882352941,36,44,31
Northrop,"Stargazer, Vandenberg AFB, California, USA",40.0 ,Success,2007-04-25 20:26:00+00:00,0,2007.0,2000.0,0.09090909090909091,55,0.10843373493975904,0.11538461538461539,36,124,31
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2007-05-04 22:29:00+00:00,0,2007.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.042682926829268296,3,5,18
CASC,"LC-2, Xichang Satellite Launch Center, China",29.15 ,Success,2007-05-13 16:01:00+00:00,0,2007.0,2000.0,0.08,25,0.07630522088353414,0.1111111111111111,7,29,23
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",29.75 ,Success,2007-05-25 07:12:00+00:00,0,2007.0,2000.0,0.030303030303030304,33,0.07630522088353414,0.11009174311926606,7,119,24
CASC,"LC-2, Xichang Satellite Launch Center, China",69.7 ,Success,2007-05-31 16:08:00+00:00,0,2007.0,2000.0,0.058823529411764705,17,0.07630522088353414,0.10909090909090909,7,29,49
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2007-06-08 02:34:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.0,47,63,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2007-06-08 23:38:00+00:00,0,2007.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.0918918918918919,35,34,34
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",29.0 ,Success,2007-06-15 02:14:00+00:00,0,2007.0,2000.0,0.05,20,0.05,0.14285714285714285,28,85,22
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",109.0 ,Partial Failure,2007-06-15 15:11:00+00:00,1,2007.0,2000.0,0.02702702702702703,37,0.007142857142857143,0.2,47,70,1
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",29.0 ,Success,2007-06-28 15:02:00+00:00,0,2007.0,2000.0,0.05,20,0.05,0.125,28,105,22
VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,2007-06-29 10:00:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06382978723404255,51,110,55
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2007-07-02 19:38:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06338028169014084,51,88,55
CASC,"LC-2, Xichang Satellite Launch Center, China",Unknown,Success,2007-07-05 20:08:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.07630522088353414,0.10810810810810811,7,29,55
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,2007-08-04 09:26:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.16666666666666666,47,57,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2007-08-08 22:36:00+00:00,0,2007.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.0913978494623656,35,34,34
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2007-08-14 23:44:00+00:00,0,2007.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.04242424242424243,3,5,18
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",47.0 ,Partial Failure,2007-09-02 12:51:00+00:00,1,2007.0,2000.0,0.38461538461538464,13,0.17333333333333334,0.4166666666666667,23,82,36
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2007-09-11 13:05:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06293706293706294,51,88,55
MHI,"LA-Y1, Tanegashima Space Center, Japan",Unknown,Success,2007-09-14 01:31:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.047619047619047616,0.0851063829787234,32,17,55
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2007-09-18 18:35:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.14285714285714285,47,63,55
CASC,"LC-7, Taiyuan Satellite Launch Center, China",64.68 ,Success,2007-09-19 03:26:00+00:00,0,2007.0,2000.0,0.058823529411764705,34,0.07630522088353414,0.10714285714285714,7,40,47
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,2007-09-27 11:34:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.125,47,58,55
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,Success,2007-10-05 22:02:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.035842293906810034,0.04216867469879518,3,5,55
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",123.0 ,Success,2007-10-11 00:22:00+00:00,0,2007.0,2000.0,0.0,8,0.007142857142857143,0.1111111111111111,47,70,6
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,2007-10-17 12:23:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.1,47,57,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2007-10-23 03:38:00+00:00,0,2007.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.09090909090909091,35,34,34
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",Unknown,Success,2007-10-23 04:39:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.0625,51,93,55
CASC,"LC-3, Xichang Satellite Launch Center, China",Unknown,Success,2007-10-24 10:05:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.07630522088353414,0.10619469026548672,7,32,55
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2007-11-01 00:51:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06206896551724138,51,88,55
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",350.0 ,Success,2007-11-11 01:50:00+00:00,0,2007.0,2000.0,0.09090909090909091,11,0.007142857142857143,0.09090909090909091,47,66,28
CASC,"LC-7, Taiyuan Satellite Launch Center, China",64.68 ,Success,2007-11-11 22:48:00+00:00,0,2007.0,2000.0,0.058823529411764705,34,0.07630522088353414,0.10526315789473684,7,40,47
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2007-11-14 22:03:00+00:00,0,2007.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.041916167664670656,3,5,18
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2007-12-09 02:31:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.08333333333333333,47,63,55
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",109.0 ,Success,2007-12-10 22:05:00+00:00,0,2007.0,2000.0,0.02702702702702703,37,0.007142857142857143,0.07692307692307693,47,70,1
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,2007-12-20 20:04:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.07142857142857142,47,57,55
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,Success,2007-12-21 21:41:00+00:00,0,2007.0,2000.0,0.10864197530864197,3240,0.035842293906810034,0.041666666666666664,3,5,55
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Success,2008-01-15 11:48:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.09375,0.09523809523809523,44,42,55
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",21.0 ,Success,2008-01-21 03:45:00+00:00,0,2008.0,2000.0,0.0,16,0.17333333333333334,0.4,23,9,19
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2008-02-07 19:45:00+00:00,0,2008.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.09042553191489362,35,34,34
MHI,"LA-Y1, Tanegashima Space Center, Japan",90.0 ,Success,2008-02-23 08:55:00+00:00,0,2008.0,2000.0,0.0,32,0.047619047619047616,0.08333333333333333,32,17,54
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,Success,2008-03-09 04:03:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.035842293906810034,0.04142011834319527,3,5,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2008-03-11 06:28:00+00:00,0,2008.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.08994708994708994,35,34,34
ULA,"SLC-3E, Vandenberg AFB, California, USA",115.0 ,Success,2008-03-13 10:02:00+00:00,0,2008.0,2000.0,0.0,6,0.007142857142857143,0.06666666666666667,47,67,3
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,2008-03-15 06:10:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.0625,47,57,55
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Success,2008-03-19 22:47:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.09375,0.09090909090909091,44,42,55
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2008-03-27 17:16:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06164383561643835,51,88,55
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",123.0 ,Success,2008-04-14 20:12:00+00:00,0,2008.0,2000.0,0.0,8,0.007142857142857143,0.058823529411764705,47,70,6
Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",40.0 ,Success,2008-04-15 17:01:00+00:00,0,2008.0,2000.0,0.09090909090909091,55,0.10843373493975904,0.11320754716981132,36,123,31
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2008-04-18 22:17:00+00:00,0,2008.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.041176470588235294,3,5,18
CASC,"LC-2, Xichang Satellite Launch Center, China",20.14 ,Success,2008-04-25 15:35:00+00:00,0,2008.0,2000.0,0.0,1,0.07630522088353414,0.10434782608695652,7,29,17
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",21.0 ,Success,2008-04-28 03:53:00+00:00,0,2008.0,2000.0,0.0,16,0.17333333333333334,0.38461538461538464,23,82,19
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Partial Failure,2008-04-28 05:00:00+00:00,1,2008.0,2000.0,0.10864197530864197,3240,0.14285714285714285,1.0,29,110,55
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Success,2008-05-21 09:42:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.09375,0.08695652173913043,44,42,55
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",41.8 ,Success,2008-05-23 15:20:00+00:00,0,2008.0,2000.0,0.0967741935483871,31,0.06565656565656566,0.061224489795918366,51,90,32
CASC,"LC-7, Taiyuan Satellite Launch Center, China",64.68 ,Success,2008-05-27 03:02:00+00:00,0,2008.0,2000.0,0.058823529411764705,34,0.07630522088353414,0.10344827586206896,7,40,47
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2008-05-31 21:02:00+00:00,0,2008.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.08947368421052632,35,34,34
CASC,"LC-2, Xichang Satellite Launch Center, China",Unknown,Success,2008-06-09 12:15:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.07630522088353414,0.10256410256410256,7,29,55
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,2008-06-11 16:05:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.05555555555555555,47,58,55
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2008-06-12 22:05:00+00:00,0,2008.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.04093567251461988,3,5,18
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2008-06-19 06:36:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.060810810810810814,51,88,55
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2008-06-20 07:46:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.05263157894736842,47,63,55
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2008-07-07 21:47:00+00:00,0,2008.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.040697674418604654,3,5,18
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Success,2008-07-16 05:20:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.09375,0.08333333333333333,44,42,55
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,2008-07-22 02:40:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06040268456375839,51,88,55
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",7.0 ,Failure,2008-08-03 03:34:00+00:00,1,2008.0,2000.0,0.6,5,0.06,1.0,45,51,50
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2008-08-14 20:44:00+00:00,0,2008.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.04046242774566474,3,5,18
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",29.0 ,Success,2008-08-29 07:15:00+00:00,0,2008.0,2000.0,0.05,20,0.05,0.1111111111111111,28,85,22
CASC,"LC-7, Taiyuan Satellite Launch Center, China",Unknown,Success,2008-09-06 03:25:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.07630522088353414,0.1016949152542373,7,40,55
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2008-09-06 18:50:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.05,47,63,55
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Success,2008-09-24 09:27:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.09375,0.08,44,42,55
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",Unknown,Success,2008-09-28 13:10:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.07630522088353414,0.10084033613445378,7,118,55
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",7.0 ,Success,2008-09-28 23:15:00+00:00,0,2008.0,2000.0,0.6,5,0.06,0.75,45,51,50
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",29.0 ,Success,2008-10-01 06:37:00+00:00,0,2008.0,2000.0,0.05,20,0.05,0.1,28,105,22
Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",40.0 ,Success,2008-10-19 17:47:00+00:00,0,2008.0,2000.0,0.09090909090909091,55,0.10843373493975904,0.1111111111111111,36,123,31
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",31.0 ,Success,2008-10-22 00:52:00+00:00,0,2008.0,2000.0,0.047619047619047616,21,0.17333333333333334,0.37037037037037035,23,82,26
CASC,"LC-9, Taiyuan Satellite Launch Center, China",64.68 ,Success,2008-10-25 01:15:00+00:00,0,2008.0,2000.0,0.058823529411764705,34,0.07630522088353414,0.1,7,41,47
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2008-10-25 02:28:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.047619047619047616,47,63,55
CASC,"LC-2, Xichang Satellite Launch Center, China",29.15 ,Success,2008-10-29 16:53:00+00:00,0,2008.0,2000.0,0.08,25,0.07630522088353414,0.09917355371900827,7,29,23
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",29.75 ,Success,2008-11-05 00:15:00+00:00,0,2008.0,2000.0,0.030303030303030304,33,0.07630522088353414,0.09836065573770492,7,119,24
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",29.75 ,Success,2008-11-05 00:15:00+00:00,0,2008.0,2000.0,0.030303030303030304,33,0.07630522088353414,0.0975609756097561,7,119,24
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2008-11-15 00:55:00+00:00,0,2008.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.08900523560209424,35,34,34
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",Unknown,Success,2008-12-02 04:59:00+00:00,0,2008.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.06,51,93,55
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2008-12-20 22:35:00+00:00,0,2008.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.040229885057471264,3,5,18
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",350.0 ,Success,2009-01-18 02:47:00+00:00,0,2009.0,2000.0,0.09090909090909091,11,0.007142857142857143,0.045454545454545456,47,66,28
MHI,"LA-Y1, Tanegashima Space Center, Japan",90.0 ,Success,2009-01-23 03:54:00+00:00,0,2009.0,2000.0,0.0,32,0.047619047619047616,0.08163265306122448,32,17,54
VKS RF,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,2009-01-30 13:30:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.06565656565656566,0.059602649006622516,51,103,55
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2009-02-06 10:22:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.043478260869565216,47,63,55
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2009-02-12 22:09:00+00:00,0,2009.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.04,3,5,18
Northrop,"SLC-576E, Vandenberg AFB, California, USA",45.0 ,Failure,2009-02-24 09:55:00+00:00,1,2009.0,2000.0,0.3,10,0.10843373493975904,0.12727272727272726,36,75,33
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,2009-02-26 08:30:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.14285714285714285,0.5,29,110,55
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,2009-03-07 03:49:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.041666666666666664,47,58,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2009-03-15 23:43:00+00:00,0,2009.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.08854166666666667,35,34,34
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",41.8 ,Success,2009-03-17 14:21:00+00:00,0,2009.0,2000.0,0.0967741935483871,31,0.07692307692307693,0.125,14,90,32
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,2009-03-24 08:34:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.04,47,57,55
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",123.0 ,Success,2009-04-04 00:31:00+00:00,0,2009.0,2000.0,0.0,8,0.007142857142857143,0.038461538461538464,47,70,6
KCST,"Pad 1, Tonghae Satellite Launching Ground, North Korea",Unknown,Failure,2009-04-05 02:20:00+00:00,1,2009.0,2000.0,0.10864197530864197,3240,0.6,1.0,26,54,55
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",21.0 ,Success,2009-04-20 01:15:00+00:00,0,2009.0,2000.0,0.0,16,0.17333333333333334,0.35714285714285715,23,82,19
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,Success,2009-04-20 08:15:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.09375,0.07692307692307693,44,42,55
ULA,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,2009-05-05 20:24:00+00:00,0,2009.0,2000.0,0.10864197530864197,3240,0.007142857142857143,0.037037037037037035,47,63,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,2009-05-11 18:01:00+00:00,0,2009.0,2000.0,0.014705882352941176,136,0.08374384236453201,0.08808290155440414,35,34,34
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",200.0 ,Success,2009-05-14 13:12:00+00:00,0,2009.0,2000.0,0.02666666666666667,75,0.035842293906810034,0.03977272727272727,3,5,18
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",40.0 ,Success,2009-05-19 23:55:00+00:00,0,2009.0,2000.0,0.09090909090909091,55,0.10843373493975904,0.125,36,44,31
